variant,source,target,weight
semantic_only,2303,435,0.001739048631861806
semantic_only,2303,687,0.0017024328699335456
semantic_only,2303,1812,0.0017024328699335456
semantic_only,2303,804,0.0016381669556722045
semantic_only,2304,656,0.0015337252989411354
semantic_only,2304,2204,0.0014550195774063468
semantic_only,2304,1439,0.0014492342015728354
semantic_only,2304,102,0.0014199537690728903
semantic_only,2304,2301,0.001387306721881032
semantic_only,2305,2552,0.0048921918496489525
semantic_only,2305,1621,0.004375709220767021
semantic_only,2305,1818,0.00408037006855011
semantic_only,2305,2680,0.0039944578893482685
semantic_only,2305,1813,0.00369814969599247
semantic_only,2306,450,0.003191587748005986
semantic_only,2306,148,0.0029970931354910135
semantic_only,2306,1265,0.0025897843297570944
semantic_only,2306,1278,0.002520711161196232
semantic_only,2306,1062,0.002291057026013732
semantic_only,2307,481,0.0021407848689705133
semantic_only,2307,1812,0.0021407846361398697
semantic_only,2307,2656,0.0021407846361398697
semantic_only,2307,2037,0.0018539739539846778
semantic_only,2307,1487,0.0018353404011577368
semantic_only,2308,182,0.002090365858748555
semantic_only,2308,926,0.002090365858748555
semantic_only,2308,159,0.002079781610518694
semantic_only,2308,1946,0.0018696800107136369
semantic_only,2308,2559,0.0018246208783239126
semantic_only,2309,1673,0.00341061782091856
semantic_only,2309,1938,0.003106527030467987
semantic_only,2309,780,0.003007881809026003
semantic_only,2309,160,0.002760221716016531
semantic_only,2309,436,0.002625494496896863
semantic_only,2310,548,0.0029689716175198555
semantic_only,2310,2542,0.0018140714382752776
semantic_only,2310,1920,0.001781382947228849
semantic_only,2310,1411,0.0016499136108905077
semantic_only,2310,21,0.0015606621745973825
semantic_only,2311,1680,0.0019112305017188191
semantic_only,2311,34,0.0018628371180966496
semantic_only,2311,2220,0.0018628366524353623
semantic_only,2311,1148,0.0018179429462179542
semantic_only,2311,856,0.0018179425969719887
semantic_only,2312,2404,0.0015566241927444935
semantic_only,2312,1915,0.0015284433029592037
semantic_only,2312,2705,0.0015127666993066669
semantic_only,2312,656,0.0015127666993066669
semantic_only,2312,803,0.0014005497796460986
semantic_only,2313,1067,0.0018147467635571957
semantic_only,2313,1762,0.0015558211598545313
semantic_only,2313,1770,0.00152969965711236
semantic_only,2313,935,0.0014550345949828625
semantic_only,2313,1742,0.0014550345949828625
semantic_only,2314,1259,0.0017670751549303532
semantic_only,2314,2136,0.0016478060279041529
semantic_only,2314,2544,0.0015884824097156525
semantic_only,2314,1924,0.0015522172907367349
semantic_only,2314,1079,0.0015108174411579967
semantic_only,2315,352,0.003668839344754815
semantic_only,2315,1502,0.0032227467745542526
semantic_only,2315,2372,0.0031576340552419424
semantic_only,2315,700,0.0031576340552419424
semantic_only,2315,182,0.0027345914859324694
semantic_only,2316,1343,0.0038675391115248203
semantic_only,2316,1645,0.002486275043338537
semantic_only,2316,2411,0.0017903228290379047
semantic_only,2316,2436,0.0017719600582495332
semantic_only,2316,1479,0.0015724583063274622
semantic_only,2317,1344,0.0034242530819028616
semantic_only,2317,2475,0.003043780568987131
semantic_only,2317,1447,0.002828647382557392
semantic_only,2317,2315,0.0025073278229683638
semantic_only,2317,2382,0.002225032774731517
semantic_only,2318,2408,0.0025208406150341034
semantic_only,2318,1769,0.0022300658747553825
semantic_only,2318,459,0.0020582578144967556
semantic_only,2318,858,0.0018583883065730333
semantic_only,2318,514,0.001819260069169104
semantic_only,2319,1624,0.002540679881349206
semantic_only,2319,1459,0.002540679881349206
semantic_only,2319,2085,0.0024224435910582542
semantic_only,2319,36,0.0024224435910582542
semantic_only,2319,821,0.0022724533919245005
semantic_only,2320,1273,0.001693027326837182
semantic_only,2320,196,0.0016569357831031084
semantic_only,2320,487,0.0016103902598842978
semantic_only,2320,459,0.0014202307211235166
semantic_only,2320,1928,0.0014202307211235166
semantic_only,2321,1602,0.001839436125010252
semantic_only,2321,656,0.0017822375521063805
semantic_only,2321,1571,0.0014829111751168966
semantic_only,2321,1705,0.0014551910571753979
semantic_only,2321,2272,0.0014551908243447542
semantic_only,2322,841,0.0037559547927230597
semantic_only,2322,2535,0.003502445761114359
semantic_only,2322,1948,0.003502445761114359
semantic_only,2322,620,0.003428701777011156
semantic_only,2322,1565,0.0029693429823964834
semantic_only,2323,870,0.007941000163555145
semantic_only,2323,1235,0.007941000163555145
semantic_only,2323,2082,0.006877108011394739
semantic_only,2323,2031,0.00615107174962759
semantic_only,2323,1133,0.00615107174962759
semantic_only,2324,2591,0.0016605810960754752
semantic_only,2324,1776,0.0014603318413719535
semantic_only,2324,1285,0.0014233551919460297
semantic_only,2324,1656,0.0014233551919460297
semantic_only,2324,342,0.0013890526024624705
semantic_only,2325,1244,0.0012195968301966786
semantic_only,2325,1143,0.001187068410217762
semantic_only,2325,2168,0.0011291273403912783
semantic_only,2325,103,0.0011291273403912783
semantic_only,2325,1551,0.0011133345542475581
semantic_only,2326,1904,0.001222296734340489
semantic_only,2326,1337,0.001195429707877338
semantic_only,2326,2151,0.0011918365489691496
semantic_only,2326,359,0.0011702600168064237
semantic_only,2326,1340,0.0011582570150494576
semantic_only,2327,104,0.001861597178503871
semantic_only,2327,660,0.001861597178503871
semantic_only,2327,699,0.0018239853670820594
semantic_only,2327,1244,0.0017551308264955878
semantic_only,2327,1767,0.0015875754179432988
semantic_only,2328,1215,0.0033971040975302458
semantic_only,2328,1015,0.003101117443293333
semantic_only,2328,1235,0.0029237617272883654
semantic_only,2328,870,0.0029237617272883654
semantic_only,2328,2093,0.002871077274903655
semantic_only,2329,2331,0.0028503257781267166
semantic_only,2329,2504,0.001795177347958088
semantic_only,2329,2080,0.0015172018902376294
semantic_only,2329,184,0.0015033457893878222
semantic_only,2329,1773,0.0015033456729725003
semantic_only,2330,2186,0.0016041668131947517
semantic_only,2330,184,0.0014660602901130915
semantic_only,2330,902,0.0014295255532488227
semantic_only,2330,980,0.001403645845130086
semantic_only,2330,937,0.001403645845130086
semantic_only,2331,2329,0.0035109464079141617
semantic_only,2331,1779,0.0022205174900591373
semantic_only,2331,10,0.001904078060761094
semantic_only,2331,1335,0.001904078060761094
semantic_only,2331,1991,0.0017803749069571495
semantic_only,2332,1363,0.0027679919730871916
semantic_only,2332,295,0.002475767396390438
semantic_only,2332,1125,0.002475767396390438
semantic_only,2332,373,0.0024018471594899893
semantic_only,2332,1298,0.0023341758642345667
semantic_only,2333,1047,0.00207380554638803
semantic_only,2333,475,0.001912739360705018
semantic_only,2333,2576,0.0017775476444512606
semantic_only,2333,476,0.0017775476444512606
semantic_only,2333,1139,0.0016376272542402148
semantic_only,2334,1712,0.002067709807306528
semantic_only,2334,1506,0.0019542088266462088
semantic_only,2334,629,0.0019341649021953344
semantic_only,2334,174,0.0018539252923801541
semantic_only,2334,1752,0.001776643912307918
semantic_only,2335,2237,0.0016274285735562444
semantic_only,2335,1481,0.0014609930803999305
semantic_only,2335,538,0.0014609930803999305
semantic_only,2335,1422,0.0014093943173065782
semantic_only,2335,1419,0.0013896817108616233
semantic_only,2336,2524,0.002881254767999053
semantic_only,2336,2292,0.0021867186296731234
semantic_only,2336,395,0.0021172810811549425
semantic_only,2336,2538,0.0019178789807483554
semantic_only,2336,2672,0.0017788721015676856
semantic_only,2337,1340,0.001499003847129643
semantic_only,2337,1536,0.0013683969154953957
semantic_only,2337,1749,0.0012158526806160808
semantic_only,2337,285,0.0012158526806160808
semantic_only,2337,1105,0.0012158526806160808
semantic_only,2338,2568,0.0030609010718762875
semantic_only,2338,1883,0.0030609010718762875
semantic_only,2338,1957,0.0029038256034255028
semantic_only,2338,590,0.002833843929693103
semantic_only,2338,1707,0.002833843929693103
semantic_only,2339,2340,0.005484635941684246
semantic_only,2339,149,0.0021671077702194452
semantic_only,2339,683,0.0019782893359661102
semantic_only,2339,126,0.001865149475634098
semantic_only,2339,1251,0.001721880049444735
semantic_only,2340,2339,0.005120172630995512
semantic_only,2340,2359,0.002261894289404154
semantic_only,2340,149,0.0020230996888130903
semantic_only,2340,2007,0.0018865503370761871
semantic_only,2340,1993,0.0018468288471922278
semantic_only,2341,780,0.003283935831859708
semantic_only,2341,1626,0.0015929428627714515
semantic_only,2341,719,0.001548062195070088
semantic_only,2341,892,0.001506773172877729
semantic_only,2341,835,0.0015067730564624071
semantic_only,2342,498,0.0041847690008580685
semantic_only,2342,1118,0.0029891207814216614
semantic_only,2342,55,0.0026894179172813892
semantic_only,2342,103,0.0026894179172813892
semantic_only,2342,749,0.002627583686262369
semantic_only,2343,878,0.002371475100517273
semantic_only,2343,2259,0.00205375743098557
semantic_only,2343,2661,0.0019363011233508587
semantic_only,2343,2344,0.0017482745461165905
semantic_only,2343,2664,0.001676885993219912
semantic_only,2344,510,0.0018061945447698236
semantic_only,2344,2112,0.0016194485360756516
semantic_only,2344,697,0.0015642102807760239
semantic_only,2344,1343,0.0014631845988333225
semantic_only,2344,183,0.0014484786661341786
semantic_only,2345,192,0.004627097863703966
semantic_only,2345,533,0.004475799854844809
semantic_only,2345,1251,0.004159451927989721
semantic_only,2345,1041,0.003686959855258465
semantic_only,2345,208,0.003448835341259837
semantic_only,2346,1469,0.0017009314615279436
semantic_only,2346,2177,0.0014978921972215176
semantic_only,2346,698,0.0014978921972215176
semantic_only,2346,680,0.0014210252556949854
semantic_only,2346,240,0.0014210252556949854
semantic_only,2347,544,0.001396759762428701
semantic_only,2347,2416,0.0013550561852753162
semantic_only,2347,1156,0.0012492999667301774
semantic_only,2347,2076,0.0012492999667301774
semantic_only,2347,1020,0.0012492999667301774
semantic_only,2348,503,0.005204588640481234
semantic_only,2348,574,0.005204588640481234
semantic_only,2348,1580,0.0015900279395282269
semantic_only,2348,2490,0.0015193242579698563
semantic_only,2348,5,0.0014434929471462965
semantic_only,2349,1469,0.0031344082672148943
semantic_only,2349,2358,0.002760255476459861
semantic_only,2349,1514,0.002618608297780156
semantic_only,2349,240,0.002618608297780156
semantic_only,2349,2204,0.002618608297780156
semantic_only,2350,224,0.0012962560867890716
semantic_only,2350,2023,0.001265016384422779
semantic_only,2350,1090,0.0012422213330864906
semantic_only,2350,2301,0.0012359317624941468
semantic_only,2350,238,0.0012087650829926133
semantic_only,2351,1205,0.002269939985126257
semantic_only,2351,1176,0.0021122428588569164
semantic_only,2351,1294,0.001997981686145067
semantic_only,2351,2690,0.0019473915454000235
semantic_only,2351,1518,0.0019473915454000235
semantic_only,2352,2666,0.0031203203834593296
semantic_only,2352,2354,0.002747849328443408
semantic_only,2352,394,0.0026068389415740967
semantic_only,2352,577,0.002544014248996973
semantic_only,2352,1208,0.0024855234660208225
semantic_only,2353,1129,0.0020797911565750837
semantic_only,2353,1064,0.0019672857597470284
semantic_only,2353,1063,0.0019672857597470284
semantic_only,2353,1211,0.0019672855269163847
semantic_only,2353,2666,0.0019672855269163847
semantic_only,2354,2526,0.0020725729409605265
semantic_only,2354,2352,0.002072572708129883
semantic_only,2354,983,0.001964787021279335
semantic_only,2354,663,0.0019094296731054783
semantic_only,2354,1064,0.0018585023935884237
semantic_only,2355,1649,0.001867916900664568
semantic_only,2355,2263,0.0016387490322813392
semantic_only,2355,1388,0.0015178063185885549
semantic_only,2355,2544,0.0015095046255737543
semantic_only,2355,2201,0.001475042663514614
semantic_only,2356,675,0.0032438726630061865
semantic_only,2356,2263,0.003034365363419056
semantic_only,2356,2357,0.0026651134248822927
semantic_only,2356,1532,0.0026008847635239363
semantic_only,2356,217,0.0026008845306932926
semantic_only,2357,2380,0.0021742985118180513
semantic_only,2357,715,0.001863684388808906
semantic_only,2357,2356,0.001863684388808906
semantic_only,2357,347,0.0018562742043286562
semantic_only,2357,217,0.0018187698442488909
semantic_only,2358,1375,0.026976600289344788
semantic_only,2358,2349,0.02617114596068859
semantic_only,2358,2459,0.019075335934758186
semantic_only,2358,1992,0.016267502680420876
semantic_only,2358,365,0.014963923022150993
semantic_only,2359,683,0.0025227589067071676
semantic_only,2359,2372,0.0023784800432622433
semantic_only,2359,700,0.0023784800432622433
semantic_only,2359,2613,0.002059824066236615
semantic_only,2359,182,0.002059824066236615
semantic_only,2360,1924,0.0015853244112804532
semantic_only,2360,2163,0.0014024598058313131
semantic_only,2360,656,0.001358849462121725
semantic_only,2360,2177,0.001358849462121725
semantic_only,2360,717,0.001358849462121725
semantic_only,2361,1066,0.0022916989400982857
semantic_only,2361,1677,0.0021740964148193598
semantic_only,2361,1865,0.002027355134487152
semantic_only,2361,1606,0.0019651155453175306
semantic_only,2361,1871,0.0019097490003332496
semantic_only,2362,1307,0.0016053590225055814
semantic_only,2362,29,0.0015888935886323452
semantic_only,2362,848,0.0014372082659974694
semantic_only,2362,716,0.0014372082659974694
semantic_only,2362,1149,0.0013760221190750599
semantic_only,2363,1555,0.007261934690177441
semantic_only,2363,840,0.005798189900815487
semantic_only,2363,747,0.005292999092489481
semantic_only,2363,2271,0.005021379794925451
semantic_only,2363,1953,0.004900365136563778
semantic_only,2364,1997,0.0021750624291598797
semantic_only,2364,1159,0.00177593098487705
semantic_only,2364,1105,0.0016633117338642478
semantic_only,2364,525,0.0016633117338642478
semantic_only,2364,1722,0.0015117728617042303
semantic_only,2365,919,0.006010086741298437
semantic_only,2365,1744,0.004907215479761362
semantic_only,2365,1238,0.004907215479761362
semantic_only,2365,307,0.00424977345392108
semantic_only,2365,2450,0.00424977345392108
semantic_only,2366,391,0.001945545431226492
semantic_only,2366,53,0.0018142303451895714
semantic_only,2366,629,0.001776031800545752
semantic_only,2366,1888,0.0017089874017983675
semantic_only,2366,1739,0.0016634062631055713
semantic_only,2367,640,0.004132415633648634
semantic_only,2367,1147,0.0040415809489786625
semantic_only,2367,311,0.0023398627527058125
semantic_only,2367,1090,0.002295325044542551
semantic_only,2367,343,0.0017399643547832966
semantic_only,2368,2370,0.003998094704002142
semantic_only,2368,2369,0.003489823080599308
semantic_only,2368,2168,0.001495638396590948
semantic_only,2368,2610,0.001495638396590948
semantic_only,2368,384,0.0014612512895837426
semantic_only,2369,2370,0.004320899955928326
semantic_only,2369,2368,0.0038647307083010674
semantic_only,2369,1195,0.0016993413446471095
semantic_only,2369,2610,0.0016163961263373494
semantic_only,2369,2300,0.0016163961263373494
semantic_only,2370,2368,0.004233461804687977
semantic_only,2370,2369,0.004131435416638851
semantic_only,2370,833,0.0015615361044183373
semantic_only,2370,1195,0.0015512285754084587
semantic_only,2370,2541,0.00151195062790066
semantic_only,2371,1271,0.001532623078674078
semantic_only,2371,1090,0.001286285580135882
semantic_only,2371,2367,0.0012536547146737576
semantic_only,2371,640,0.0012536547146737576
semantic_only,2371,343,0.0012536547146737576
semantic_only,2372,700,0.004956176038831472
semantic_only,2372,2613,0.004292174708098173
semantic_only,2372,2359,0.004292174708098173
semantic_only,2372,182,0.004292174708098173
semantic_only,2372,352,0.003839037613943219
semantic_only,2373,1666,0.0017791471909731627
semantic_only,2373,2177,0.0016773960087448359
semantic_only,2373,1617,0.0015529670054093003
semantic_only,2373,2276,0.001531246118247509
semantic_only,2373,1890,0.001531246118247509
semantic_only,2374,559,0.0018955807900056243
semantic_only,2374,1930,0.0017705667996779084
semantic_only,2374,1598,0.00171770213637501
semantic_only,2374,2285,0.001669306424446404
semantic_only,2374,703,0.0016247836174443364
semantic_only,2375,1956,0.0030482043512165546
semantic_only,2375,2029,0.002793725347146392
semantic_only,2375,1645,0.0021506105549633503
semantic_only,2375,516,0.0020402485970407724
semantic_only,2375,265,0.0020402485970407724
semantic_only,2376,922,0.0015888743801042438
semantic_only,2376,911,0.001588874263688922
semantic_only,2376,286,0.0015523434849455953
semantic_only,2376,1818,0.0015182218048721552
semantic_only,2376,1018,0.0015182218048721552
semantic_only,2377,1787,0.00216325162909925
semantic_only,2377,2257,0.0019747691694647074
semantic_only,2377,610,0.0019391851965337992
semantic_only,2377,1551,0.001873430679552257
semantic_only,2377,1043,0.0018139416351914406
semantic_only,2378,893,0.0023465605918318033
semantic_only,2378,2123,0.0019930810667574406
semantic_only,2378,1534,0.00198828405700624
semantic_only,2378,330,0.0019511167192831635
semantic_only,2378,2002,0.001918757683597505
semantic_only,2379,2662,0.0015684786485508084
semantic_only,2379,2335,0.0015605370281264186
semantic_only,2379,529,0.0015216479077935219
semantic_only,2379,2400,0.0014787758700549603
semantic_only,2379,29,0.0014787758700549603
semantic_only,2380,984,0.0029670600779354572
semantic_only,2380,22,0.002902614651247859
semantic_only,2380,2357,0.002902614651247859
semantic_only,2380,715,0.002487955382093787
semantic_only,2380,2263,0.0024279961362481117
semantic_only,2381,1615,0.0018890282372012734
semantic_only,2381,2139,0.0015055270632728934
semantic_only,2381,2215,0.0014427690766751766
semantic_only,2381,2359,0.0014427689602598548
semantic_only,2381,656,0.0013602556427940726
semantic_only,2382,2001,0.001831014291383326
semantic_only,2382,1454,0.0017868870636448264
semantic_only,2382,1097,0.0017074295319616795
semantic_only,2382,652,0.0017074295319616795
semantic_only,2382,29,0.0016543358797207475
semantic_only,2383,344,0.0019262984860688448
semantic_only,2383,2529,0.0018274470930919051
semantic_only,2383,2400,0.0016511130379512906
semantic_only,2383,2316,0.0015663832891732454
semantic_only,2383,638,0.0014934878563508391
semantic_only,2384,2136,0.0034557648468762636
semantic_only,2384,2170,0.0016737313708290458
semantic_only,2384,1079,0.001400799141265452
semantic_only,2384,1259,0.0013653300702571869
semantic_only,2384,1057,0.001332425745204091
semantic_only,2385,2004,0.001655249739997089
semantic_only,2385,1121,0.0015802723355591297
semantic_only,2385,2359,0.001422245055437088
semantic_only,2385,1043,0.001422245055437088
semantic_only,2385,1821,0.0014150438364595175
semantic_only,2386,1429,0.0016403442714363337
semantic_only,2386,529,0.0016241830307990313
semantic_only,2386,2661,0.0015465314500033855
semantic_only,2386,1785,0.0015465314500033855
semantic_only,2386,2387,0.0015363233396783471
semantic_only,2387,410,0.0025016593281179667
semantic_only,2387,588,0.0023396010510623455
semantic_only,2387,1082,0.002233624691143632
semantic_only,2387,1406,0.0021884962916374207
semantic_only,2387,2188,0.0019978147465735674
semantic_only,2388,728,0.0018371790647506714
semantic_only,2388,575,0.0016534613678231835
semantic_only,2388,2112,0.0014789006672799587
semantic_only,2388,737,0.0013778844149783254
semantic_only,2388,937,0.0013500454369932413
semantic_only,2389,2392,0.0072791920974850655
semantic_only,2389,501,0.0035792444832623005
semantic_only,2389,1601,0.00326738809235394
semantic_only,2389,2692,0.0025830972008407116
semantic_only,2389,521,0.002139007905498147
semantic_only,2390,489,0.0017925126012414694
semantic_only,2390,355,0.001376021420583129
semantic_only,2390,1729,0.001287149963900447
semantic_only,2390,1749,0.0012055265251547098
semantic_only,2390,2174,0.0012055265251547098
semantic_only,2391,489,0.0020263572223484516
semantic_only,2391,1674,0.0018216526368632913
semantic_only,2391,999,0.0018216526368632913
semantic_only,2391,1489,0.0018216526368632913
semantic_only,2391,517,0.0016986996633931994
semantic_only,2392,2389,0.007787215989083052
semantic_only,2392,501,0.0037147188559174538
semantic_only,2392,1601,0.003391058649867773
semantic_only,2392,2692,0.002680867211893201
semantic_only,2392,690,0.002656383905559778
semantic_only,2393,2248,0.00235873949714005
semantic_only,2393,477,0.002309076488018036
semantic_only,2393,384,0.0018088138895109296
semantic_only,2393,1639,0.0018088138895109296
semantic_only,2393,1366,0.0017690546810626984
semantic_only,2394,2396,0.0025763188023120165
semantic_only,2394,116,0.002031391952186823
semantic_only,2394,1204,0.0016066167736425996
semantic_only,2394,724,0.0015776664949953556
semantic_only,2394,1362,0.0014317091554403305
semantic_only,2395,2177,0.0027347649447619915
semantic_only,2395,1072,0.0025944258086383343
semantic_only,2395,1485,0.0023450416047126055
semantic_only,2395,277,0.0022329261992126703
semantic_only,2395,115,0.002067288151010871
semantic_only,2396,1396,0.0027767729479819536
semantic_only,2396,2394,0.002626472618430853
semantic_only,2396,1421,0.001761891064234078
semantic_only,2396,1058,0.0017509817844256759
semantic_only,2396,116,0.0015719108050689101
semantic_only,2397,1058,0.003029337851330638
semantic_only,2397,1844,0.002394902054220438
semantic_only,2397,1195,0.002331026364117861
semantic_only,2397,2396,0.002217248547822237
semantic_only,2397,1840,0.0021186540834605694
semantic_only,2398,1662,0.0020270179957151413
semantic_only,2398,2207,0.0017201779410243034
semantic_only,2398,2359,0.001548160333186388
semantic_only,2398,2609,0.0015403213910758495
semantic_only,2398,2687,0.0015019362326711416
semantic_only,2399,2240,0.005399811081588268
semantic_only,2399,152,0.0034582249354571104
semantic_only,2399,973,0.0020249290391802788
semantic_only,2399,1453,0.0018652277067303658
semantic_only,2399,870,0.0017858195351436734
semantic_only,2400,2662,0.005725540220737457
semantic_only,2400,1015,0.004674884025007486
semantic_only,2400,2259,0.004674884025007486
semantic_only,2400,29,0.004048568196594715
semantic_only,2400,2473,0.003305642167106271
semantic_only,2401,1219,0.0023083908017724752
semantic_only,2401,788,0.0022851901594549417
semantic_only,2401,884,0.002246822463348508
semantic_only,2401,2483,0.0021899316925555468
semantic_only,2401,1517,0.0021899316925555468
semantic_only,2402,2104,0.0026391937863081694
semantic_only,2402,760,0.0024259029887616634
semantic_only,2402,327,0.0024259029887616634
semantic_only,2402,1296,0.0023674387484788895
semantic_only,2402,2007,0.002262166002765298
semantic_only,2403,327,0.001913694548420608
semantic_only,2403,1149,0.0017469560261815786
semantic_only,2403,2540,0.0016173672629520297
semantic_only,2403,697,0.0016173672629520297
semantic_only,2403,2315,0.0016173671465367079
semantic_only,2404,2172,0.0014062371337786317
semantic_only,2404,656,0.0013625092105939984
semantic_only,2404,5,0.0013360499870032072
semantic_only,2404,525,0.0013261690037325025
semantic_only,2404,2312,0.0012614383595064282
semantic_only,2405,238,0.0015268153510987759
semantic_only,2405,2241,0.001522226259112358
semantic_only,2405,656,0.0014793380396440625
semantic_only,2405,1340,0.0014793380396440625
semantic_only,2405,2243,0.0014398819766938686
semantic_only,2406,1615,0.003508426249027252
semantic_only,2406,48,0.0022349446080625057
semantic_only,2406,2381,0.0017975334776565433
semantic_only,2406,1446,0.0017975334776565433
semantic_only,2406,352,0.0017975334776565433
semantic_only,2407,573,0.005795594304800034
semantic_only,2407,643,0.004792366176843643
semantic_only,2407,1785,0.003325368743389845
semantic_only,2407,801,0.003219774691388011
semantic_only,2407,1648,0.0029392384458333254
semantic_only,2408,1117,0.0035516589414328337
semantic_only,2408,1631,0.0035516589414328337
semantic_only,2408,656,0.0028078327886760235
semantic_only,2408,2196,0.0028078327886760235
semantic_only,2408,1340,0.0028078327886760235
semantic_only,2409,1729,0.001786438631825149
semantic_only,2409,2420,0.0016773819224908948
semantic_only,2409,1285,0.0013978183269500732
semantic_only,2409,2551,0.0013870240654796362
semantic_only,2409,2481,0.0013641309924423695
semantic_only,2410,1997,0.0031231450848281384
semantic_only,2410,1347,0.0028659943491220474
semantic_only,2410,2540,0.001888700877316296
semantic_only,2410,2301,0.0018643989460542798
semantic_only,2410,2241,0.0018179374746978283
semantic_only,2411,200,0.0015433356165885925
semantic_only,2411,836,0.0014906933065503836
semantic_only,2411,687,0.0013944158563390374
semantic_only,2411,1439,0.0013692891225218773
semantic_only,2411,2316,0.0013365679187700152
semantic_only,2412,200,0.0023740145843476057
semantic_only,2412,1997,0.0019155248301103711
semantic_only,2412,2405,0.0018059740541502833
semantic_only,2412,2410,0.0017578062834218144
semantic_only,2412,1347,0.0017578060505911708
semantic_only,2413,1066,0.0030582065228372812
semantic_only,2413,2148,0.0030582065228372812
semantic_only,2413,299,0.0030582065228372812
semantic_only,2413,2251,0.0029766398947685957
semantic_only,2413,2640,0.002976639661937952
semantic_only,2414,2207,0.0022542858496308327
semantic_only,2414,1997,0.0019725000020116568
semantic_only,2414,1200,0.0019224616698920727
semantic_only,2414,1201,0.0016402340261265635
semantic_only,2414,2177,0.0015940208686515689
semantic_only,2415,1076,0.0017911599716171622
semantic_only,2415,2618,0.0017911599716171622
semantic_only,2415,2325,0.0015634526498615742
semantic_only,2415,2546,0.0015634526498615742
semantic_only,2415,1090,0.0014926333678886294
semantic_only,2416,1971,0.0019175749039277434
semantic_only,2416,2347,0.0017221748130396008
semantic_only,2416,1156,0.0017151311039924622
semantic_only,2416,1419,0.0016737966798245907
semantic_only,2416,275,0.0015065892366692424
semantic_only,2417,1320,0.0018811809131875634
semantic_only,2417,1379,0.0017663404578343034
semantic_only,2417,1649,0.0016841395990923047
semantic_only,2417,1261,0.0016124409157782793
semantic_only,2417,2179,0.0016124407993629575
semantic_only,2418,619,0.003420112654566765
semantic_only,2418,2129,0.003420112421736121
semantic_only,2418,2494,0.00303504872135818
semantic_only,2418,1139,0.0026660182047635317
semantic_only,2418,395,0.0026121537666767836
semantic_only,2419,1848,0.0017152057262137532
semantic_only,2419,847,0.0016389358788728714
semantic_only,2419,1705,0.0016207172302529216
semantic_only,2419,717,0.0015879720449447632
semantic_only,2419,1761,0.0015456185210496187
semantic_only,2420,1019,0.0013686117017641664
semantic_only,2420,2562,0.0013260538689792156
semantic_only,2420,656,0.0013260538689792156
semantic_only,2420,2174,0.00129068607930094
semantic_only,2420,551,0.0012580050388351083
semantic_only,2421,83,0.001943113631568849
semantic_only,2421,796,0.0017468186561018229
semantic_only,2421,536,0.0015789089957252145
semantic_only,2421,562,0.0015034220414236188
semantic_only,2421,1756,0.0014556823298335075
semantic_only,2422,1525,0.005182603374123573
semantic_only,2422,1402,0.0020825834944844246
semantic_only,2422,778,0.0019480781629681587
semantic_only,2422,96,0.0017056947108358145
semantic_only,2422,1362,0.0016533300513401628
semantic_only,2423,77,0.0019321906147524714
semantic_only,2423,1333,0.0018877665279433131
semantic_only,2423,518,0.0017774230800569057
semantic_only,2423,1841,0.0016906667733564973
semantic_only,2423,1340,0.0015652531292289495
semantic_only,2424,195,0.003051294945180416
semantic_only,2424,868,0.0026682803872972727
semantic_only,2424,1341,0.0023574859369546175
semantic_only,2424,1058,0.0021085995249450207
semantic_only,2424,2193,0.002095542848110199
semantic_only,2425,1803,0.00158413196913898
semantic_only,2425,288,0.00158413196913898
semantic_only,2425,1934,0.0015493115643039346
semantic_only,2425,1324,0.0015166908269748092
semantic_only,2425,69,0.0015011347131803632
semantic_only,2426,2589,0.010469009168446064
semantic_only,2426,1235,0.008547910489141941
semantic_only,2426,870,0.008547910489141941
semantic_only,2426,2082,0.007402707356959581
semantic_only,2426,2323,0.006621182896196842
semantic_only,2427,2131,0.0025991592556238174
semantic_only,2427,873,0.002033740049228072
semantic_only,2427,2188,0.0016078128246590495
semantic_only,2427,2079,0.0015690645668655634
semantic_only,2427,461,0.0015690645668655634
semantic_only,2428,371,0.0020764502696692944
semantic_only,2428,680,0.0020764502696692944
semantic_only,2428,54,0.0020764502696692944
semantic_only,2428,935,0.002026407979428768
semantic_only,2428,419,0.0018955309642478824
semantic_only,2429,2300,0.002584616420790553
semantic_only,2429,2251,0.0024153301492333412
semantic_only,2429,2252,0.0022974368184804916
semantic_only,2429,1772,0.0018066526390612125
semantic_only,2429,18,0.0017656292766332626
semantic_only,2430,143,0.013571972027420998
semantic_only,2430,2141,0.012139140628278255
semantic_only,2430,1297,0.011081468313932419
semantic_only,2430,1636,0.009596833027899265
semantic_only,2430,1440,0.00848985556513071
semantic_only,2431,2432,0.003843467915430665
semantic_only,2431,2473,0.003389619989320636
semantic_only,2431,2291,0.0029354970902204514
semantic_only,2431,706,0.0026255883276462555
semantic_only,2431,1095,0.0024424809962511063
semantic_only,2432,2431,0.003089963924139738
semantic_only,2432,369,0.0021350523456931114
semantic_only,2432,47,0.0020129464101046324
semantic_only,2432,2473,0.0019722767174243927
semantic_only,2432,1813,0.001936737447977066
semantic_only,2433,2201,0.0016604934353381395
semantic_only,2433,1517,0.0013502421788871288
semantic_only,2433,1019,0.0012591071426868439
semantic_only,2433,1934,0.0012591071426868439
semantic_only,2433,544,0.0012580137699842453
semantic_only,2434,805,0.0031397168058902025
semantic_only,2434,1535,0.0029068130534142256
